date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:08:59	208/208	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Jan%202019%2013:09:01%20GMT	http://gramotech.com/robots.txt		(from )
16:08:59	63355/63355	---M-Z	200	added ('OK')	text/html	etag:%22f77b-57ca52aebbb09-gzip%22	http://gramotech.com/html/ecova/	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/index.html	(from )
16:09:00	16450/16450	---M--	200	added ('OK')	image/png	etag:%224042-57bb8a4ec214b%22	http://gramotech.com/html/ecova/images/favicon.png	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/favicon.png	(from http://gramotech.com/html/ecova/)
16:09:00	136734/136734	---M-Z	200	added ('OK')	text/css	etag:%222161e-57ca53487b631-gzip%22	http://gramotech.com/html/ecova/css/custom.css	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/css/custom.css	(from http://gramotech.com/html/ecova/)
16:09:01	4927/4927	---M-Z	200	added ('OK')	text/css	etag:%22133f-57ca5346cf67a-gzip%22	http://gramotech.com/html/ecova/css/color.css	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/css/color.css	(from http://gramotech.com/html/ecova/)
16:09:01	21900/21900	---M-Z	200	added ('OK')	text/css	etag:%22558c-57ca534ac16c4-gzip%22	http://gramotech.com/html/ecova/css/responsive.css	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/css/responsive.css	(from http://gramotech.com/html/ecova/)
16:09:02	4313/4313	---M-Z	200	added ('OK')	text/css	etag:%2210d9-57ca5348c59b3-gzip%22	http://gramotech.com/html/ecova/css/owl.carousel.min.css	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/css/owl.carousel.min.css	(from http://gramotech.com/html/ecova/)
16:09:02	140936/140936	---M-Z	200	added ('OK')	text/css	etag:%2222688-57ca53460773b-gzip%22	http://gramotech.com/html/ecova/css/bootstrap.min.css	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/css/bootstrap.min.css	(from http://gramotech.com/html/ecova/)
16:09:02	19888/19888	---M-Z	200	added ('OK')	text/css	etag:%224db0-57ca5349dd64d-gzip%22	http://gramotech.com/html/ecova/css/prettyPhoto.css	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/css/prettyPhoto.css	(from http://gramotech.com/html/ecova/)
16:09:03	58316/58316	---M-Z	200	added ('OK')	text/css	etag:%22e3cc-57ca53450db1b-gzip%22	http://gramotech.com/html/ecova/css/all.min.css	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/css/all.min.css	(from http://gramotech.com/html/ecova/)
16:09:03	63355/63355	---M-Z	200	added ('OK')	text/html	etag:%22f77b-57ca52aebbb09-gzip%22	http://gramotech.com/html/ecova/index.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/index-2.html	(from http://gramotech.com/html/ecova/)
16:09:04	5297/5297	---M--	200	added ('OK')	image/png	etag:%2214b1-57bb8a5ac126b%22	http://gramotech.com/html/ecova/images/h2logo.png	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/h2logo.png	(from http://gramotech.com/html/ecova/)
16:09:04	41044/41044	---M-Z	200	added ('OK')	text/html	etag:%22a054-57ca52c6192f1-gzip%22	http://gramotech.com/html/ecova/home-two.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/home-two.html	(from http://gramotech.com/html/ecova/)
16:09:04	45561/45561	---M-Z	200	added ('OK')	text/html	etag:%22b1f9-57ca52b1088fd-gzip%22	http://gramotech.com/html/ecova/home-three.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/home-three.html	(from http://gramotech.com/html/ecova/)
16:09:05	43109/43109	---M-Z	200	added ('OK')	text/html	etag:%22a865-57ca52c6192f1-gzip%22	http://gramotech.com/html/ecova/about.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/about.html	(from http://gramotech.com/html/ecova/)
16:09:06	26038/26038	---M-Z	200	added ('OK')	text/html	etag:%2265b6-57ca52bc3c815-gzip%22	http://gramotech.com/html/ecova/events-grid.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/events-grid.html	(from http://gramotech.com/html/ecova/)
16:09:06	22895/22895	---M-Z	200	added ('OK')	text/html	etag:%22596f-57ca52be86729-gzip%22	http://gramotech.com/html/ecova/events-grid-2.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/events-grid-2.html	(from http://gramotech.com/html/ecova/)
16:09:07	26067/26067	---M-Z	200	added ('OK')	text/html	etag:%2265d3-57ca52bc6bde7-gzip%22	http://gramotech.com/html/ecova/events-grid-3.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/events-grid-3.html	(from http://gramotech.com/html/ecova/)
16:09:07	26694/26694	---M-Z	200	added ('OK')	text/html	etag:%226846-57ca52bb243ab-gzip%22	http://gramotech.com/html/ecova/events-list.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/events-list.html	(from http://gramotech.com/html/ecova/)
16:09:08	26196/26196	---M-Z	200	added ('OK')	text/html	etag:%226654-57ca52bb46a75-gzip%22	http://gramotech.com/html/ecova/events-list-two.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/events-list-two.html	(from http://gramotech.com/html/ecova/)
16:09:08	35979/35979	---M-Z	200	added ('OK')	text/html	etag:%228c8b-57ca52bdb72ba-gzip%22	http://gramotech.com/html/ecova/event-details.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/event-details.html	(from http://gramotech.com/html/ecova/)
16:09:09	33199/33199	---M-Z	200	added ('OK')	text/html	etag:%2281af-57ca52c10e66e-gzip%22	http://gramotech.com/html/ecova/causes.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/causes.html	(from http://gramotech.com/html/ecova/)
16:09:09	30842/30842	---M-Z	200	added ('OK')	text/html	etag:%22787a-57ca52c1395f0-gzip%22	http://gramotech.com/html/ecova/causes-list.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/causes-list.html	(from http://gramotech.com/html/ecova/)
16:09:10	29658/29658	---M-Z	200	added ('OK')	text/html	etag:%2273da-57ca52c2243c8-gzip%22	http://gramotech.com/html/ecova/causes-details.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/causes-details.html	(from http://gramotech.com/html/ecova/)
16:09:10	33075/33075	---M-Z	200	added ('OK')	text/html	etag:%228133-57ca52b3b32f4-gzip%22	http://gramotech.com/html/ecova/blog.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/blog.html	(from http://gramotech.com/html/ecova/)
16:09:10	23809/23809	---M-Z	200	added ('OK')	text/html	etag:%225d01-57ca52c36c9bb-gzip%22	http://gramotech.com/html/ecova/blog-list.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/blog-list.html	(from http://gramotech.com/html/ecova/)
16:09:11	26780/26780	---M-Z	200	added ('OK')	text/html	etag:%22689c-57ca52c477364-gzip%22	http://gramotech.com/html/ecova/blog-grid.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/blog-grid.html	(from http://gramotech.com/html/ecova/)
16:09:11	24387/24387	---M-Z	200	added ('OK')	text/html	etag:%225f43-57ca52c24bc99-gzip%22	http://gramotech.com/html/ecova/blog-two-col.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/blog-two-col.html	(from http://gramotech.com/html/ecova/)
16:09:12	27117/27117	---M-Z	200	added ('OK')	text/html	etag:%2269ed-57ca52c34dd8a-gzip%22	http://gramotech.com/html/ecova/blog-three-col.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/blog-three-col.html	(from http://gramotech.com/html/ecova/)
16:09:12	42842/42842	---M-Z	200	added ('OK')	text/html	etag:%22a75a-57ca52c4afda6-gzip%22	http://gramotech.com/html/ecova/blog-details.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/blog-details.html	(from http://gramotech.com/html/ecova/)
16:09:12	22223/22223	---M-Z	200	added ('OK')	text/html	etag:%2256cf-57ca52b7b262f-gzip%22	http://gramotech.com/html/ecova/projects.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/projects.html	(from http://gramotech.com/html/ecova/)
16:09:13	23652/23652	---M-Z	200	added ('OK')	text/html	etag:%225c64-57ca52b8ed931-gzip%22	http://gramotech.com/html/ecova/projects-grid.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/projects-grid.html	(from http://gramotech.com/html/ecova/)
16:09:13	22054/22054	---M-Z	200	added ('OK')	text/html	etag:%225626-57ca52b90cd32-gzip%22	http://gramotech.com/html/ecova/projects-grid-two.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/projects-grid-two.html	(from http://gramotech.com/html/ecova/)
16:09:14	26356/26356	---M-Z	200	added ('OK')	text/html	etag:%2266f4-57ca52b7dcde0-gzip%22	http://gramotech.com/html/ecova/projects-list.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/projects-list.html	(from http://gramotech.com/html/ecova/)
16:09:14	42196/42196	---M-Z	200	added ('OK')	text/html	etag:%22a4d4-57ca52b002d74-gzip%22	http://gramotech.com/html/ecova/projects-details.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/projects-details.html	(from http://gramotech.com/html/ecova/)
16:09:14	24253/24253	---M-Z	200	added ('OK')	text/html	etag:%225ebd-57ca52b5f782f-gzip%22	http://gramotech.com/html/ecova/shop.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/shop.html	(from http://gramotech.com/html/ecova/)
16:09:15	24255/24255	---M-Z	200	added ('OK')	text/html	etag:%225ebf-57ca52b632d69-gzip%22	http://gramotech.com/html/ecova/shop-two.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/shop-two.html	(from http://gramotech.com/html/ecova/)
16:09:15	29458/29458	---M-Z	200	added ('OK')	text/html	etag:%227312-57ca52afb7e3a-gzip%22	http://gramotech.com/html/ecova/shop-details.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/shop-details.html	(from http://gramotech.com/html/ecova/)
16:09:16	25189/25189	---M-Z	200	added ('OK')	text/html	etag:%226265-57ca52b393ef3-gzip%22	http://gramotech.com/html/ecova/team.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/team.html	(from http://gramotech.com/html/ecova/)
16:09:16	28874/28874	---M-Z	200	added ('OK')	text/html	etag:%2270ca-57ca52b4bf025-gzip%22	http://gramotech.com/html/ecova/team-two.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/team-two.html	(from http://gramotech.com/html/ecova/)
16:09:16	21730/21730	---M-Z	200	added ('OK')	text/html	etag:%2254e2-57ca52b4df3c6-gzip%22	http://gramotech.com/html/ecova/team-details.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/team-details.html	(from http://gramotech.com/html/ecova/)
16:09:17	21233/21233	---M-Z	200	added ('OK')	text/html	etag:%2252f1-57ca52b280c92-gzip%22	http://gramotech.com/html/ecova/gallery-grid.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/gallery-grid.html	(from http://gramotech.com/html/ecova/)
16:09:17	21661/21661	---M-Z	200	added ('OK')	text/html	etag:%22549d-57ca52b27c25a-gzip%22	http://gramotech.com/html/ecova/gallery-full.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/gallery-full.html	(from http://gramotech.com/html/ecova/)
16:09:18	19312/19312	---M-Z	200	added ('OK')	text/html	etag:%224b70-57ca52b12e28e-gzip%22	http://gramotech.com/html/ecova/gallery-masonry.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/gallery-masonry.html	(from http://gramotech.com/html/ecova/)
16:09:18	26869/26869	---M-Z	200	added ('OK')	text/html	etag:%2268f5-57ca52ae99ff8-gzip%22	http://gramotech.com/html/ecova/testimonials.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/testimonials.html	(from http://gramotech.com/html/ecova/)
16:09:18	23335/23335	---M-Z	200	added ('OK')	text/html	etag:%225b27-57ca52bedd9b4-gzip%22	http://gramotech.com/html/ecova/donation.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/donation.html	(from http://gramotech.com/html/ecova/)
16:09:19	20335/20335	---M-Z	200	added ('OK')	text/html	etag:%224f6f-57ca52ba1f3db-gzip%22	http://gramotech.com/html/ecova/my-account.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/my-account.html	(from http://gramotech.com/html/ecova/)
16:09:19	1968/1968	---M-Z	200	added ('OK')	text/html	etag:%227b0-57ca52c6b9577-gzip%22	http://gramotech.com/html/ecova/coming-soon.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/coming-soon.html	(from http://gramotech.com/html/ecova/)
16:09:20	16989/16989	---M-Z	200	added ('OK')	text/html	etag:%22425d-57ca52b9fdcb2-gzip%22	http://gramotech.com/html/ecova/page-404.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/page-404.html	(from http://gramotech.com/html/ecova/)
16:09:20	221/221	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Jan%202019%2013:09:22%20GMT	http://gramotech.com/html/ecova/contact.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/contact.2f.delayed	(from http://gramotech.com/html/ecova/)
16:09:20	19636/19636	---M-Z	200	added ('OK')	text/html	etag:%224cb4-57ca52bff7d5d-gzip%22	http://gramotech.com/html/ecova/contact-one.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/contact-one.html	(from http://gramotech.com/html/ecova/)
16:09:21	19409/19409	---M-Z	200	added ('OK')	text/html	etag:%224bd1-57ca52bfbdf93-gzip%22	http://gramotech.com/html/ecova/contact-two.html	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/contact-two.html	(from http://gramotech.com/html/ecova/)
16:09:21	1184/1184	---M--	200	added ('OK')	image/jpeg	etag:%224a0-57bb8a7e0d5bb%22	http://gramotech.com/html/ecova/images/pro.jpg	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/pro.jpg	(from http://gramotech.com/html/ecova/)
16:09:23	2195/2195	---M--	200	added ('OK')	image/png	etag:%22893-57bb8a8437fc0%22	http://gramotech.com/html/ecova/images/sericon1.png	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/sericon1.png	(from http://gramotech.com/html/ecova/)
16:09:24	2662/2662	---M--	200	added ('OK')	image/png	etag:%22a66-57bb8a84af9d4%22	http://gramotech.com/html/ecova/images/sericon2.png	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/sericon2.png	(from http://gramotech.com/html/ecova/)
16:09:25	2573/2573	---M--	200	added ('OK')	image/png	etag:%22a0d-57bb8a84df38e%22	http://gramotech.com/html/ecova/images/sericon3.png	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/sericon3.png	(from http://gramotech.com/html/ecova/)
16:09:26	2379/2379	---M--	200	added ('OK')	image/png	etag:%2294b-57bb8a855524a%22	http://gramotech.com/html/ecova/images/sericon4.png	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/sericon4.png	(from http://gramotech.com/html/ecova/)
16:09:27	2920/2920	---M--	200	added ('OK')	image/png	etag:%22b68-57bb8a858387b%22	http://gramotech.com/html/ecova/images/sericon5.png	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/sericon5.png	(from http://gramotech.com/html/ecova/)
16:09:35	44445/44445	---M--	200	added ('OK')	image/jpeg	etag:%22ad9d-57bb8a59dca23%22	http://gramotech.com/html/ecova/images/h2about.jpg	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/h2about.jpg	(from http://gramotech.com/html/ecova/)
16:09:41	33447/33447	---M--	200	added ('OK')	image/jpeg	etag:%2282a7-57bb8a3c4bb94%22	http://gramotech.com/html/ecova/images/current-pro1.jpg	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/current-pro1.jpg	(from http://gramotech.com/html/ecova/)
16:09:46	25464/25464	---M--	200	added ('OK')	image/jpeg	etag:%226378-57bb8a3d2a61b%22	http://gramotech.com/html/ecova/images/current-pro2.jpg	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/current-pro2.jpg	(from http://gramotech.com/html/ecova/)
16:09:52	30421/30421	---M--	200	added ('OK')	image/jpeg	etag:%2276d5-57bb8a3d9c26f%22	http://gramotech.com/html/ecova/images/current-pro3.jpg	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/current-pro3.jpg	(from http://gramotech.com/html/ecova/)
16:10:00	45179/45179	---M--	200	added ('OK')	image/jpeg	etag:%22b07b-57bb8a3eb94f9%22	http://gramotech.com/html/ecova/images/current-pro4.jpg	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/current-pro4.jpg	(from http://gramotech.com/html/ecova/)
16:10:02	261567/261567	---M--	200	added ('OK')	image/jpeg	etag:%223fdbf-57bb8a587fc10%22	http://gramotech.com/html/ecova/images/h2-slide2.jpg	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/h2-slide2.jpg	(from http://gramotech.com/html/ecova/)
16:10:07	308523/308523	---M--	200	added ('OK')	image/jpeg	etag:%224b52b-57bb8a575c7dd%22	http://gramotech.com/html/ecova/images/h2-slide1.jpg	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/h2-slide1.jpg	(from http://gramotech.com/html/ecova/)
16:10:09	39375/39375	---M--	200	added ('OK')	image/jpeg	etag:%2299cf-57bb8a4041a5e%22	http://gramotech.com/html/ecova/images/current-pro6.jpg	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/current-pro6.jpg	(from http://gramotech.com/html/ecova/)
16:10:12	70829/70829	---M--	200	added ('OK')	image/jpeg	etag:%22114ad-57bb8a3f1f5cd%22	http://gramotech.com/html/ecova/images/current-pro5.jpg	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/current-pro5.jpg	(from http://gramotech.com/html/ecova/)
16:10:14	30305/30305	---M--	200	added ('OK')	image/jpeg	etag:%227661-57bb8a41db904%22	http://gramotech.com/html/ecova/images/current-pro8.jpg	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/current-pro8.jpg	(from http://gramotech.com/html/ecova/)
16:10:14	40732/40732	---M--	200	added ('OK')	image/jpeg	etag:%229f1c-57bb8a410a555%22	http://gramotech.com/html/ecova/images/current-pro7.jpg	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/current-pro7.jpg	(from http://gramotech.com/html/ecova/)
16:10:17	10201/10201	---M--	200	added ('OK')	image/jpeg	etag:%2227d9-57bb8a5c6b6c9%22	http://gramotech.com/html/ecova/images/h2news3.jpg	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/h2news3.jpg	(from http://gramotech.com/html/ecova/)
16:10:17	18088/18088	---M--	200	added ('OK')	image/jpeg	etag:%2246a8-57bb8a5bdf494%22	http://gramotech.com/html/ecova/images/h2news2.jpg	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/h2news2.jpg	(from http://gramotech.com/html/ecova/)
16:10:18	7189/7189	---M--	200	added ('OK')	image/jpeg	etag:%221c15-57bb8a7e91aef%22	http://gramotech.com/html/ecova/images/pro1.jpg	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/pro1.jpg	(from http://gramotech.com/html/ecova/)
16:10:19	8409/8409	---M--	200	added ('OK')	image/jpeg	etag:%2220d9-57bb8a7edba89%22	http://gramotech.com/html/ecova/images/pro2.jpg	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/pro2.jpg	(from http://gramotech.com/html/ecova/)
16:10:20	8067/8067	---M--	200	added ('OK')	image/jpeg	etag:%221f83-57bb8a7f5dc96%22	http://gramotech.com/html/ecova/images/pro3.jpg	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/pro3.jpg	(from http://gramotech.com/html/ecova/)
16:10:21	9132/9132	---M--	200	added ('OK')	image/jpeg	etag:%2223ac-57bb8a7fd6262%22	http://gramotech.com/html/ecova/images/pro4.jpg	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/pro4.jpg	(from http://gramotech.com/html/ecova/)
16:10:25	27185/27185	---M--	200	added ('OK')	image/jpeg	etag:%226a31-57bb8a69b454b%22	http://gramotech.com/html/ecova/images/insta1.jpg	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/insta1.jpg	(from http://gramotech.com/html/ecova/)
16:10:25	87760/87760	---M--	200	added ('OK')	image/jpeg	etag:%22156d0-57bb8a5b6ff50%22	http://gramotech.com/html/ecova/images/h2news1.jpg	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/h2news1.jpg	(from http://gramotech.com/html/ecova/)
16:10:25	25125/25125	---M--	200	added ('OK')	image/jpeg	etag:%226225-57bb8a6ad69de%22	http://gramotech.com/html/ecova/images/insta2.jpg	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/insta2.jpg	(from http://gramotech.com/html/ecova/)
16:10:29	26313/26313	---M--	200	added ('OK')	image/jpeg	etag:%2266c9-57bb8a6b4bce1%22	http://gramotech.com/html/ecova/images/insta3.jpg	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/insta3.jpg	(from http://gramotech.com/html/ecova/)
16:10:29	22879/22879	---M--	200	added ('OK')	image/jpeg	etag:%22595f-57bb8a6bf5ba7%22	http://gramotech.com/html/ecova/images/insta4.jpg	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/insta4.jpg	(from http://gramotech.com/html/ecova/)
16:10:30	21414/21414	---M--	200	added ('OK')	image/jpeg	etag:%2253a6-57bb8a6c6a2f3%22	http://gramotech.com/html/ecova/images/insta5.jpg	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/insta5.jpg	(from http://gramotech.com/html/ecova/)
16:10:31	3913/3913	---M--	200	added ('OK')	image/jpeg	etag:%22f49-57bb8a5121438%22	http://gramotech.com/html/ecova/images/flp1.jpg	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/flp1.jpg	(from http://gramotech.com/html/ecova/)
16:10:32	3705/3705	---M--	200	added ('OK')	image/jpeg	etag:%22e79-57bb8a51ee57f%22	http://gramotech.com/html/ecova/images/flp2.jpg	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/flp2.jpg	(from http://gramotech.com/html/ecova/)
16:10:33	18626/18626	---M--	200	added ('OK')	image/jpeg	etag:%2248c2-57bb8a6d9bd9d%22	http://gramotech.com/html/ecova/images/insta7.jpg	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/insta7.jpg	(from http://gramotech.com/html/ecova/)
16:10:33	24368/24368	---M--	200	added ('OK')	image/jpeg	etag:%225f30-57bb8a6d22831%22	http://gramotech.com/html/ecova/images/insta6.jpg	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/insta6.jpg	(from http://gramotech.com/html/ecova/)
16:10:33	2992/2992	---M--	200	added ('OK')	image/jpeg	etag:%22bb0-57bb8a51e4556%22	http://gramotech.com/html/ecova/images/flp3.jpg	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/flp3.jpg	(from http://gramotech.com/html/ecova/)
16:10:34	7293/7293	---M--	200	added ('OK')	image/jpeg	etag:%221c7d-57bb8a535ff9b%22	http://gramotech.com/html/ecova/images/fpro1.jpg	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/fpro1.jpg	(from http://gramotech.com/html/ecova/)
16:10:34	6431/6431	---M--	200	added ('OK')	image/png	etag:%22191f-57bb8a6f0df8a%22	http://gramotech.com/html/ecova/images/logo.png	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/logo.png	(from http://gramotech.com/html/ecova/)
16:10:35	10056/10056	---M-Z	200	added ('OK')	application/javascript	etag:%222748-57ca4edc6e099-gzip%22	http://gramotech.com/html/ecova/js/jquery-migrate-1.4.1.min.js	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/js/jquery-migrate-1.4.1.min.js	(from http://gramotech.com/html/ecova/)
16:10:36	20337/20337	---M-Z	200	added ('OK')	application/javascript	etag:%224f71-57ca4edf08ca8-gzip%22	http://gramotech.com/html/ecova/js/popper.min.js	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/js/popper.min.js	(from http://gramotech.com/html/ecova/)
16:10:38	51039/51039	---M-Z	200	added ('OK')	application/javascript	etag:%22c75f-57ca4ed822e85-gzip%22	http://gramotech.com/html/ecova/js/bootstrap.min.js	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/js/bootstrap.min.js	(from http://gramotech.com/html/ecova/)
16:10:38	44342/44342	---M-Z	200	added ('OK')	application/javascript	etag:%22ad36-57ca4edefd8f7-gzip%22	http://gramotech.com/html/ecova/js/owl.carousel.min.js	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/js/owl.carousel.min.js	(from http://gramotech.com/html/ecova/)
16:10:38	86927/86927	---M-Z	200	added ('OK')	application/javascript	etag:%221538f-57ca4edb688f8-gzip%22	http://gramotech.com/html/ecova/js/jquery-3.3.1.min.js	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/js/jquery-3.3.1.min.js	(from http://gramotech.com/html/ecova/)
16:10:39	21506/21506	---M-Z	200	added ('OK')	application/javascript	etag:%225402-57ca4eddb2fdd-gzip%22	http://gramotech.com/html/ecova/js/jquery.prettyPhoto.js	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/js/jquery.prettyPhoto.js	(from http://gramotech.com/html/ecova/)
16:10:39	9348/9348	---M-Z	200	added ('OK')	application/javascript	etag:%222484-57ca4ed954547-gzip%22	http://gramotech.com/html/ecova/js/custom.js	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/js/custom.js	(from http://gramotech.com/html/ecova/)
16:10:40	35313/35313	---M-Z	200	added ('OK')	application/javascript	etag:%2289f1-57ca4ed9d9a1b-gzip%22	http://gramotech.com/html/ecova/js/isotope.min.js	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/js/isotope.min.js	(from http://gramotech.com/html/ecova/)
16:10:43	20756/20756	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%225114-57ca4ec3508aa-gzip%22	http://gramotech.com/html/ecova/webfonts/DroidSans-webfont.eot	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/webfonts/DroidSans-webfont.eot	(from http://gramotech.com/html/ecova/css/custom.css)
16:10:43	570681/570681	---M--	200	added ('OK')	image/jpeg	etag:%228b539-57bb8a59e7dd3%22	http://gramotech.com/html/ecova/images/h2-slide3.jpg	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/images/h2-slide3.jpg	(from http://gramotech.com/html/ecova/)
16:10:43	20756/20756	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%225114-57ca4ec3508aa-gzip%22	http://gramotech.com/html/ecova/webfonts/DroidSans-webfont.eot?	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/webfonts/DroidSans-webfontd41d.eot	(from http://gramotech.com/html/ecova/css/custom.css)
16:10:43	21712/21712	---M--	200	added ('OK')	font/woff2	etag:%2254d0-57ca4ec633ce2%22	http://gramotech.com/html/ecova/webfonts/droidsans-webfont.woff2	C:/My%20Web%20Sites/NRIT/gramotech.com/html/ecova/webfonts/droidsans-webfont.woff2	(from http://gramotech.com/html/ecova/css/custom.css)
